"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
147337281,1,"Lancelot Viking","[CSK~]21 STATS OP",116684498,119017168,559204826,3814939,556242728,40087651,6219258,1695751611.400451
107480621,2,"ᴱᴹ shïsuï","[CSK~]21 STATS OP",78617437,101028227,3345731200,18298823,18753189168,183555366,72978106,1695751616.029317
107786939,3,"JUAN ICS","[CSK~]21 STATS OP",78271515,84539095,1079403664,7194365,6884922499,61076286,22909767,1695751621.170502
1885217,4,"メTHE FISHTACOSメ","[CSK~]21 STATS OP",77096171,120061333,3208092765,18636609,13371052653,146261609,85455213,1695751625.893119
8145136,5,"你的BigChito","[CSK~]21 STATS OP",75501196,99506914,4055532456,25280967,31690037522,166063559,117960715,1695751630.410124
22145196,6,"Kellyah","[CSK~]21 STATS OP",74856490,78510445,1307117784,5990534,1066032172,99955931,14695705,1695751634.943081
147345286,7,"ᴹ Chunshik","[CSK~]21 STATS OP",74712775,76332897,316458358,2972936,602482599,24302993,3095915,1695751639.442503
86685306,8,"ïᴛᴀᴄʜɪ","[CSK~]21 STATS OP",73011712,91328816,1170713362,8169394,9608120474,53575528,30708558,1695751643.927513
58149809,9,"乂LUCKAS乂","[CSK~]21 STATS OP",73180414,77197918,705197029,7516234,3815160727,41649404,13852116,1695751648.349048
2022997,10,"ᴱᴹ Lilith","[CSK~]21 STATS OP",71709498,87645180,1340839167,15640062,14943414046,47602841,42921256,1695751653.069548
63446097,11,"JOSEPY","[CSK~]21 STATS OP",67237130,69355783,1140204971,14372635,8840610494,971989956,19153440,1695751657.843189
121156665,12,"义 Bính 义","[CSK~]21 STATS OP",67171212,67203001,25372957,3718313,4166863285,39252369,5875366,1695751662.626628
15520940,13,"ᶜˢᵏGarp","[CSK~]21 STATS OP",66450832,81832345,2102115049,16179712,8459442363,105197969,50506344,1695751667.106169
41955723,14,"COƦONEƦ","[CSK~]21 STATS OP",65711949,78254215,1090954503,10535256,5542060854,72907049,16329328,1695751671.568005
34272306,15,"General Kaneki","[CSK~]21 STATS OP",63056547,66260127,1071665791,12922893,7291459473,71751562,15094301,1695751676.095472
120487056,16,"㌣ King Norway","[CSK~]21 STATS OP",63024473,68312344,1528664939,6690647,5243551432,107606270,20089800,1695751681.239779
109645304,17,"iGreatnes","[CSK~]21 STATS OP",62842630,80359408,611358289,6211180,13357490981,38374907,10370672,1695751686.259401
146420256,18,"义 Kirito 义","[CSK~]21 STATS OP",60053833,63350609,500871252,2307052,1720036475,37369269,5428393,1695751690.798177
33432933,19,"ᶜˢᵏJazzy","[CSK~]21 STATS OP",56964281,60214456,330747391,1671743,798303310,20552923,6125008,1695751695.240465
119131022,20,"ﾒJESHID","[CSK~]21 STATS OP",55717014,57987787,1004738192,5636978,2673493318,76006278,10887161,1695751699.776964
122772650,21,"OSMANLl TOKADl","[CSK~]21 STATS OP",55654934,55654934,1059017888,5272918,1073666331,81252777,9930721,1695751704.271602
146487637,22,"Ciberiales","[CSK~]21 STATS OP",54258304,62559952,29691313,3740785,2951314014,35411699,4373597,1695751708.739129
107415504,23,"Be Carot","[CSK~]21 STATS OP",52454048,52845800,929395029,5032216,948063955,69357387,8225476,1695751713.156088
140400116,24,"PsyBob44","[CSK~]21 STATS OP",50830057,50830057,88720691,2037999,34226277,5457214,1642577,1695751717.742982
141538555,25,"ᶠᵉˣTrejo","[CSK~]21 STATS OP",50505571,50505571,161733665,1641384,771230316,11238225,1953512,1695751722.518564
124314716,26,"ᴱᴹ LbArmy","[CSK~]21 STATS OP",48006336,49517600,1051327695,5879860,5518700237,85460125,7090933,1695751727.304823
124939385,27,"Chloe Farm10","[CSK~]21 STATS OP",47285082,48676826,608850841,4943097,960482404,44159831,6772599,1695751731.795581
134638747,28,"JHON ES","[CSK~]21 STATS OP",47218929,47420873,112622100,3931495,243544777,8893880,830042,1695751736.326911
147063218,29,"MarkisRM","[CSK~]21 STATS OP",46197164,46197164,19468642,1627153,227263012,1167632,310997,1695751740.806424
128544485,30,"Kazakh KWS","[CSK~]21 STATS OP",46256273,47503938,879236315,6664249,2037979282,72908328,3625186,1695751745.431696
57376833,31,"ᴱᴹ Hit onMe","[CSK~]21 STATS OP",44763846,51146752,678278204,9515531,1866913211,41787989,12271712,1695751749.900508
127631787,32,"Hussein Ali","[CSK~]21 STATS OP",43896640,43896640,269271711,3186435,3533499615,17906171,3405795,1695751754.312554
129642140,33,"Yến Albert","[CSK~]21 STATS OP",43717205,45073599,409089409,3312552,497149029,29841066,4779198,1695751758.770134
147430556,34,"Slitherys","[CSK~]21 STATS OP",40994155,42790375,231060626,3357554,357311898,16541937,2786393,1695751763.231532
146715202,35,"MagX","[CSK~]21 STATS OP",40179799,40179799,82187767,737875,425715095,6222299,749196,1695751767.638957
147377264,36,"Maple castle","[CSK~]21 STATS OP",37103981,38950919,55522898,1590187,68620114,3965337,627991,1695751772.027089
144144115,37,"ŘimurU Tempest","[CSK~]21 STATS OP",37073049,37527386,106345431,1262411,108200000,8162324,1159888,1695751776.421117
147423828,38,"ᴳᵀFodas","[CSK~]21 STATS OP",37220242,37858568,63523097,1501005,43254335,4644364,707395,1695751780.842472
147430938,39,"Memph1ss","[CSK~]21 STATS OP",36662253,36662653,26053405,228900,48000000,1935103,227253,1695751785.576647
147415506,40,"KubaKa","-",36590744,36752956,26047268,297543,162423654,1852149,315472,1695751790.248329
146634827,41,"ᴵᴬᴹMango","[CSK~]21 STATS OP",36403823,36405015,148326944,422603,438313014,9230521,461333,1695751794.813081
147377258,42,"Hparan","[CSK~]21 STATS OP",36186128,36186208,34899766,316102,0,2688694,309006,1695751799.281417
142272915,43,"1000101","[CSK~]21 STATS OP",35827067,35972710,100866476,1731494,193849687,7765903,773066,1695751803.747516
147328111,44,"HORASッ","[CSK~]21 STATS OP",35658112,35660128,2336027,903753,115732157,4057173,404975,1695751808.176419
147439419,45,"Cow001","[CSK~]21 STATS OP",35376405,35376405,12598967,216141,80000000,961994,137496,1695751812.628837
123093696,46,"ᴮᴼBolterOne","[CSK~]21 STATS OP",35262897,37099695,201064533,5646009,947923321,14316174,1994473,1695751817.07449
142994841,47,"۞SmileyBeast۞","[CSK~]21 STATS OP",35213334,35213334,60352969,1070580,358964877,3726492,918825,1695751821.493052
142288889,48,"BloodG","[CSK~]21 STATS OP",35162755,35634236,69545965,2270551,313850906,4734315,713059,1695751825.839211
146526579,49,"BảoNamᵛᶰ","[CSK~]21 STATS OP",35153770,35153770,102326044,931304,27319668,7418759,824635,1695751830.263629
146392564,50,"メSend Nudesメ","[CSK~]21 STATS OP",35429069,35429069,157093470,1215035,14025000,10990595,739633,1695751834.683595
147396096,51,"Woles Ae Bro","[CSK~]21 STATS OP",34792958,34792958,44442955,612920,227316707,3025340,364552,1695751839.129658
147421059,52,"ˢᴺᴷVararo","[CSK~]21 STATS OP",34734295,34734295,58253959,622215,176862950,4495616,436719,1695751843.561194
147089483,53,"ᵂᴬᴿEry","[CSK~]21 STATS OP",34665263,34665263,140397134,1241980,227205338,10918329,1450833,1695751848.018054
147088869,54,"Anjumara","[CSK~]21 STATS OP",34292024,34294720,33817898,2493314,17920000,1938066,537852,1695751852.650879
146509002,55,"Bi glouche","[CSK~]21 STATS OP",34139275,34139275,77643283,785283,1970000,6032222,700030,1695751857.397653
147099819,56,"ᵂᴬᴿLửng","[CSK~]21 STATS OP",33644356,34746314,309568591,1690118,495035817,23275044,2607687,1695751861.908847
146986953,57,"PhHuy","[CSK~]21 STATS OP",33430940,35313819,108262377,1774897,42841160,7708739,1102650,1695751868.807012
147030080,58,"TECHF","[CSK~]21 STATS OP",33350207,33684763,111528565,575878,424047381,-1,557230,1695751873.991444
147199140,59,"hitmen 47","[CSK~]21 STATS OP",33283121,33328334,26896660,915673,16507695,1882759,221065,1695751879.159262
144489472,60,"IMHaRi","[CSK~]21 STATS OP",33249403,33363435,113003867,925406,207651880,8552602,492723,1695751884.979411
