"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
10403235,1,"ㆍɢᴏᴀᴛㆍ","[A'43]Ancient Egypt",95486800,135494439,10560920980,33768403,8520259106,290767086,381457230,1695461157.025038
6529128,2,"Jakef25","[G'43]Goth E-Girls",91030869,104989558,3506194244,26902870,7025592306,132537156,106866460,1695461165.432351
17939567,3,"1tsy bitsy","[A'43]Ancient Egypt",87148403,100398210,3488231104,17999063,17150917932,98073924,124485514,1695461173.714592
2518913,4,"Sīcārĭus","[A'43]Ancient Egypt",86754547,124511012,5502494004,31362718,52636857857,224606264,160133484,1695461182.148176
1933169,5,"Yɴᴡa","[G'43]Goth E-Girls",77488124,137428126,6352172535,35602535,44149357025,287742000,169420845,1695461190.429955
13529235,6,"Mikey 梵","[A'43]Ancient Egypt",76456387,85370223,3142506902,26004117,24120999382,129640273,91597588,1695461198.702256
15796796,7,"ᴬᴱ RoNoC","[A'43]Ancient Egypt",76041988,103220176,4664520900,36950794,4361841092,132678344,166382837,1695461207.019016
60594979,8,"ᴰᴷKOÇAK","[A'43]Ancient Egypt",74624409,89296485,2233394818,15913596,6738093023,107889698,55429481,1695461215.324563
9372245,9,"Nedri Filipe","[A'43]Ancient Egypt",73741111,117721916,5645616880,30275669,52557215891,147654815,207219965,1695461223.5542
23095947,10,"ValarMorghulisT","[A'43]Ancient Egypt",72010049,116929347,6657622574,34784130,10633258451,288036869,183660377,1695461231.799952
70446953,11,"Tatsumi farm","[A'43]Ancient Egypt",70721646,82239120,2583254542,14464619,6751928785,155213405,45997756,1695461240.094631
147304243,12,"Dec on Chief","[A'43]Ancient Egypt",70331116,70331116,243933168,2169963,200196841,16113998,3323820,1695461248.405137
34565365,13,"ᴬᴱ Xerxes","[A'43]Ancient Egypt",69819238,86785620,1979816543,18068121,26328562709,67914203,62960475,1695461256.717769
107216112,14,"ᵛᴴ광채ヤ 오스카ヤ","[A'43]Ancient Egypt",68437218,68437218,699809258,6575810,4837432919,52376681,6372177,1695461264.986897
5851388,15,"mALVERNus","[A'43]Ancient Egypt",68324911,126887166,3090247382,25344382,20927236266,140007355,82951718,1695461273.178205
1363040,16,"KsKUmutoviC","[A'43]Ancient Egypt",67490640,101289242,3595719192,24290466,16190831321,152228626,102204642,1695461281.447518
54091596,17,"亗 ᵛ Black","[A'43]Ancient Egypt",64757815,76547505,1639201045,12770583,8308790313,93367671,33546139,1695461289.720345
