"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
147337281,1,"Lancelot Viking","[CSK~]Crimson Knights",114770520,114770520,496792478,3187035,513045389,36045148,5124472,1694436260.527309
107480621,2,"ᴱᴹ shïsuï","[CSK~]Crimson Knights",93944686,101028227,2903608327,16367329,18543188916,157230248,64055274,1694436287.099751
86685306,3,"ïᴛᴀᴄʜɪ","[CSK~]Crimson Knights",90568816,90568816,936229829,6184395,8263120474,39460846,26357930,1694436313.361177
1885217,4,"メTHE FISHTACOSメ","[CSK~]Crimson Knights",87807051,120061333,3103972101,17542011,12792769226,140008965,83421652,1694436339.696183
107786939,5,"JUAN ICS","[CSK~]Crimson Knights",83178759,83178759,935495798,6347433,6884922494,52203337,20152055,1694436365.642551
8145136,6,"你的BigChito","[CSK~]Crimson Knights",80636734,99506914,3991337963,25169036,30065037522,162103811,116733723,1694436391.840146
22145196,7,"Kellyah","[CSK~]Crimson Knights",77857205,77857205,1107814396,5650771,1036032171,83906706,12759948,1694436418.37621
2022997,8,"ᶜˢᵏLilith","[CSK~]Crimson Knights",76652320,87645180,1148536503,14671723,14468414046,32624135,40813905,1694436444.519957
58149809,9,"乂LUCKAS乂","[CSK~]Crimson Knights",76516526,76669918,594302473,7003556,3815160727,32370760,13176450,1694436471.231754
41955723,10,"COƦONEƦ","[CSK~]Crimson Knights",72559968,78254215,1005241304,9838612,5477060854,67518820,14741311,1694436498.384029
147345286,11,"ᴹ Chunshik","[CSK~]Crimson Knights",71913036,71925574,239577414,2716718,472482599,19698783,1554206,1694436524.26505
109645304,12,"iGreatnes","[CSK~]Crimson Knights",69531716,80359408,506207383,5678109,13232490981,31176020,8713965,1694436550.528213
63446097,13,"JOSEPY","[CSK~]Crimson Knights",69077343,69086183,1023048324,14122289,8445610494,62335456,18124536,1694436578.427651
120487056,14,"㌣ King Norway","[CSK~]Crimson Knights",67880624,67882104,1237151682,6058378,4973551432,86104310,16323618,1694436603.471103
121156665,15,"义 Bính 义","[CSK~]Crimson Knights",66662251,66662251,462472672,3612736,4166863285,34364664,5205115,1694436629.286142
15520940,16,"ᶜˢᵏGarp","[CSK~]Crimson Knights",66151554,81832345,2003814062,15930327,8459442363,97796950,49392510,1694436654.26209
34272306,17,"General Kaneki","[CSK~]Crimson Knights",65825115,65825115,970246916,12497999,7121459473,64623602,13588461,1694436679.439964
146420256,18,"义 Kirito 义","[CSK~]Crimson Knights",62379933,62381393,391647858,1811040,1290036474,28530526,4411940,1694436704.846599
146487637,19,"Otto楤楤","[CSK~]Crimson Knights",62052982,62052982,496852990,3205121,2666314014,33580145,3656797,1694436729.738192
33432933,20,"ᶜˢᵏJazzy","[CSK~]Crimson Knights",58978038,60214456,198845697,1216454,698303310,10745711,4482017,1694436758.514884
119131022,21,"ﾒJESHID","[CSK~]Crimson Knights",57695987,57701387,730312633,4727779,2638493318,56127846,7147826,1694436783.082718
122772650,22,"OSMANLl TOKADl","[CSK~]Crimson Knights",54272352,54272352,932282982,5082402,1073666331,71219616,8672937,1694436808.344744
107415504,23,"Be Carot","[CSK~]Crimson Knights",52658332,52664728,915707462,4958110,948063955,68487546,7987745,1694436833.891051
124939385,24,"Chloe Farm10","[CSK~]Crimson Knights",48467926,48467926,548275391,4771099,960482404,39957351,5846100,1694436860.374203
140400116,25,"PsyBob44","[CSK~]Crimson Knights",47820304,47820304,78829715,1684120,34226277,4899993,1426774,1694436887.499494
128544485,26,"Kazakh KWS","[CSK~]Crimson Knights",46787521,46787521,815556478,6399656,1962979282,67429843,3192343,1694436914.193773
124314716,27,"LibertarianArmy","[CSK~]Crimson Knights",46454678,46454678,935598298,5435991,5473700237,75468488,6417594,1694436940.278005
57376833,28,"Queen Hit on me","[CSK~]Crimson Knights",45521170,51146752,512744796,9231495,1791913211,30376118,9707055,1694436967.103689
134638747,29,"JHON ES","[CSK~]Crimson Knights",45114653,45114653,100167642,3931495,168544777,7878226,729368,1694436992.778674
129642140,30,"Yến Albert","[CSK~]Crimson Knights",44598055,44598055,298510656,2885311,497149029,20865539,3776814,1694437018.847355
141538555,31,"ᶠᵉˣTrejo","[CSK~]Crimson Knights",43945584,43945584,131007591,1384801,676230316,9119475,1476602,1694437043.733815
127631787,32,"Hussein Ali","[CSK~]Crimson Knights",43042244,43042244,222663995,3112644,3318499615,14115556,2971800,1694437069.088217
147430556,33,"Slitherys","[CSK~]Crimson Knights",42060735,42060735,159378084,2321026,357311898,11661864,1643111,1694437094.779842
147063218,34,"MarkisRM","#error#",42033067,42033067,19452252,1627153,217263012,1165993,310997,1694437119.882734
147377264,35,"Maple castle","[CSK~]Crimson Knights",38666767,38666767,38478777,1020081,68620114,2792366,364665,1694437145.031073
146715202,36,"MagX","[CSK~]Crimson Knights",38212428,38212428,68688622,651812,180715095,5287047,567147,1694437170.560067
144144115,37,"ŘimurU Tempest","[CSK~]Crimson Knights",37145292,37145784,54514662,531451,108200000,4260361,520850,1694437195.4661
147423828,38,"ᴳᵀFodas","[CSK~]Crimson Knights",36843015,36854587,38387877,1123912,43254335,2926636,313578,1694437220.924866
123093696,39,"ᴮᴼBolterOne","[CSK~]Crimson Knights",36316642,36322602,164270138,4751717,907922213,11884714,1371365,1694437247.768422
146634827,40,"㌣ Xoàiiii","[CSK~]Crimson Knights",35866706,35866706,121773966,398254,438313014,7496702,415543,1694437273.331847
147430938,41,"Memph1ss","[CSK~]Crimson Knights",34982841,34982841,22368536,225175,0,1635710,193038,1694437299.880953
142288889,42,"BloodG","[CSK~]Crimson Knights",34636619,34637387,60001119,1969966,293850906,4155002,543441,1694437325.829277
146986953,43,"PhHuy","[CSK~]Crimson Knights",34644639,34647527,68473376,1125363,12841160,5292914,463128,1694437351.455751
142994841,44,"۞SmileyBeast۞","[CSK~]Crimson Knights",34517945,34532729,49169406,825037,358964877,3116301,665083,1694437376.930721
147415506,45,"KubaKa","[CSK~]Crimson Knights",34398299,34400679,14919882,247110,7423654,1073976,148246,1694437402.288998
147439419,46,"Cow001","[CSK~]Crimson Knights",34291127,34291127,11589962,212874,5000000,880366,128115,1694437427.748684
147099819,47,"ᵂᴬᴿLửng","[CSK~]Crimson Knights",34230654,34230654,199228221,1277165,491035817,15137476,1180666,1694437452.730629
147377258,48,"Hparan","[CSK~]Crimson Knights",34149522,34152026,32621512,303232,0,2552704,263096,1694437478.309797
147328111,49,"HORASッ","[CSK~]Crimson Knights",33774998,33777390,45730307,903753,110732157,3589615,308720,1694437503.408809
147396096,50,"Woles Ae Bro","[CSK~]Crimson Knights",33755225,33765201,29945733,517217,127316707,2022967,141155,1694437528.544038
147421059,51,"ˢᴺᴷVararo","[CSK~]Crimson Knights",33598294,33605646,56214375,618040,91862950,4382542,391279,1694437554.485939
142272915,52,"1000101","[CSK~]Crimson Knights",33579141,33580277,63745824,1321300,88849687,4839228,408600,1694437579.406508
146392564,53,"メSend Nudesメ","[CSK~]Crimson Knights",33516685,33518773,91058124,1056869,1265000,5451652,272240,1694437604.720221
147088869,54,"Anjumara","[CSK~]Crimson Knights",33486208,33493056,27107588,2412860,17920000,1657581,342579,1694437629.716906
146509002,55,"Bi glouche","[CSK~]Crimson Knights",33386082,33386082,60950489,715418,1970000,4883353,439827,1694437655.087418
146526579,56,"BảoNamᵛᶰ","[CSK~]Crimson Knights",33092593,33092593,78659776,900152,27319668,5864968,483263,1694437680.832123
147030080,57,"TECHF","[CSK~]Crimson Knights",33048684,33062030,73786950,315404,329047378,4712688,222271,1694437705.578172
146886480,58,"ᴳᵀArt","[CSK~]Crimson Knights",32879725,32882761,54354060,652828,5503496,3649122,288614,1694437730.23714
