"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
147337281,1,"Lancelot Viking","[CSK~]21 STATS OP",116684498,119017168,559204826,3814939,556242728,40087651,6219258,1695719917.207008
107480621,2,"ᴱᴹ shïsuï","[CSK~]21 STATS OP",78598667,101028227,3348731200,18298823,18753189168,183555366,72978106,1695719928.258159
107786939,3,"JUAN ICS","[CSK~]21 STATS OP",7826315,84539095,1079403664,7194365,6884922499,61076286,22909767,1695719939.176395
1885217,4,"メTHE FISHTACOSメ","[CSK~]21 STATS OP",77096171,120061333,3208092765,18636609,13371052653,146261609,85455213,1695719950.093173
8145136,5,"你的BigChito","[CSK~]21 STATS OP",75499196,99506914,4055532456,25280967,31690037522,166063559,117960715,1695719960.893252
22145196,6,"Kellyah","[CSK~]21 STATS OP",74760498,78510445,1307117784,5990534,1066032172,99955931,14695705,1695719971.702374
147345286,7,"ᴹ Chunshik","[CSK~]21 STATS OP",74707675,76332897,316458358,2972936,602482599,24302993,3095915,1695719982.536231
86685306,8,"ïᴛᴀᴄʜɪ","[CSK~]21 STATS OP",72979168,91328816,1170713362,8169394,9608120474,53575528,30708558,1695719993.387226
58149809,9,"乂LUCKAS乂","[CSK~]21 STATS OP",72721672,77197918,705197029,7516234,3815160727,41649404,13852116,1695720004.235196
2022997,10,"ᴱᴹ Lilith","[CSK~]21 STATS OP",71707498,87645180,1340839167,15640062,14943414046,47602841,42921256,1695720015.020311
63446097,11,"JOSEPY","[CSK~]21 STATS OP",67254540,69355783,1140081069,14370694,8840610494,71978956,19153440,1695720025.806439
121156665,12,"义 Bính 义","[CSK~]21 STATS OP",67171212,67203001,525372957,3718313,4166863285,39252369,5875366,1695720036.613995
15520940,13,"ᶜˢᵏGarp","[CSK~]21 STATS OP",66448832,81832345,2102115049,16179712,8459442363,105197969,50506344,1695720047.398923
41955723,14,"COƦONEƦ","[CSK~]21 STATS OP",65711449,78254215,1090954503,10535256,5542060854,72907049,16329328,1695720058.181862
34272306,15,"General Kaneki","[CSK~]21 STATS OP",63060042,66260127,1071665791,12922893,7291459473,71751562,15094301,1695720069.116521
120487056,16,"㌣ King Norway","[UNC~]Unicorns of 3043",62964173,68312344,1528664939,6690647,5243551432,107606270,20089800,1695720079.950878
109645304,17,"iGreatnes","[CSK~]21 STATS OP",62842630,80359408,611358289,6211180,13357490981,38374907,10370672,1695720090.735437
146420256,18,"义 Kirito 义","[CSK~]21 STATS OP",60011393,63350609,500871252,2307052,1720036475,37369269,5428393,1695720101.557158
33432933,19,"ᶜˢᵏJazzy","[CSK~]21 STATS OP",56964281,60214456,330747391,1671743,798303310,20552923,6125008,1695720112.375356
119131022,20,"ﾒJESHID","[CSK~]21 STATS OP",5578962,57987787,1000326984,5615468,2673493318,75573650,10887161,1695720123.143023
122772650,21,"OSMANLl TOKADl","[CSK~]21 STATS OP",55623934,55623934,1059017888,5272918,1073666331,81252777,9930721,1695720134.011918
146487637,22,"Ciberiales","[CSK~]21 STATS OP",53583514,62559952,29691313,3740785,2951314014,35411699,4373597,1695720144.794353
107415504,23,"Be Carot","[CSK~]21 STATS OP",52306200,52845800,929395029,5032216,948063955,69357387,8225476,1695720155.615377
140400116,24,"PsyBob44","[CSK~]21 STATS OP",50793157,50793157,88720691,2037999,34226277,5457214,1642577,1695720166.438893
141538555,25,"ᶠᵉˣTrejo","[CSK~]21 STATS OP",50505571,50505571,161733665,1641384,771230316,11238225,1953512,1695720177.223377
124314716,26,"ᴱᴹ LbArmy","[CSK~]21 STATS OP",48004336,49517600,1051327695,5879860,5518700237,85460125,7090933,1695720187.991154
134638747,27,"JHON ES","[CSK~]21 STATS OP",47224169,47224169,111205013,3931495,243544777,8780225,830042,1695720198.774461
124939385,28,"Chloe Farm10","[CSK~]21 STATS OP",47221478,48676826,608850841,4943097,960482404,44159831,6772599,1695720209.641493
147063218,29,"MarkisRM","[CSK~]21 STATS OP",46197164,46197164,19468642,1627153,227263012,1167632,310997,1695720220.649708
