"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
68802497,1,"Тinƶо","[129D]Demons of Anarchy",76138287,110524200,2926872412,13970420,12546365659,214313448,32454543,1695452654.82727
44022410,2,"Gabosaki","[129V]Victory",68427063,95788604,1237517048,9599115,12545696363,71818258,25018874,1695452663.225319
153602095,3,"Slavik Tinzo","[129D]Demons of Anarchy",60121349,78811304,1259625829,5669305,6277784009,110864015,2728826,1695452671.609485
91949417,4,"ᴰᴷ Baga","[129D]Demons of Anarchy",58519911,80279221,767602642,7507843,1766453713,47480258,14008893,1695452679.973293
82407964,5,"uBoU","[129D]Demons of Anarchy",54592873,55532766,266588358,5623710,1166126915,19146639,2972001,1695452688.31235
153583397,6,"ᴰᴷTenebros","[129D]Demons of Anarchy",51765395,52448041,291753771,1823782,427602063,24357187,2051302,1695452696.665948
133678492,7,"Sertok444","[129D]Demons of Anarchy",46403621,46403621,175950119,4060751,2332863,14277742,1415470,1695452705.006625
153610775,8,"ᴰᴷWoody","[129D]Demons of Anarchy",4578721,45787521,185018181,1185833,190243384,16289909,634323,1695452713.346572
145090827,9,"ᴰᴷThợSăn","[129D]Demons of Anarchy",45167771,45167771,317428496,3477312,288213625,26027420,2393730,1695452721.674039
129248131,10,"Zadira005","[129D]Demons of Anarchy",44545806,45913486,1941241,3726983,1955401094,42192052,3940878,1695452729.994565
146875988,11,"ˣRoyalRally","[129A]Angels of Anarchy",42910965,42944233,160859337,756370,3644491377,11907020,1765270,1695452738.338604
153662077,12,"ᴀᴀSplash","[129D]Demons of Anarchy",40691284,40692096,66141372,743771,305933470,6154072,100700,1695452746.713476
48644171,13,"ᴰᴷKIRYTO","[T_NL]The3 Nameless",40643680,45556073,31635652,6452240,644849266,2201130,283548,1695452755.080819
134914609,14,"Doraemon 37","[129D]Demons of Anarchy",40585075,41998083,490968007,5090538,582334081,37370771,4285012,1695452763.435619
94454395,15,"Boneless Alekay","[129D]Demons of Anarchy",39880403,39906211,116094534,3878350,318497459,8542244,1061569,1695452771.796852
139490038,16,"CFB","[129D]Demons of Anarchy",39269614,39269614,180980323,2141467,1005243,14134686,584603,1695452780.296443
99766788,17,"Nurlan97","[129D]Demons of Anarchy",38758637,42684593,121638929,5576867,490287808,7364545,2164334,1695452788.631391
134628815,18,"ᴰᴷGojera","[129D]Demons of Anarchy",38022798,38028538,185291936,1511792,898870784,16210532,776914,1695452796.970418
87386556,19,"ᴰᴷF0r","[129D]Demons of Anarchy",37965022,38174037,51245918,3461005,2834102961,41299181,4591979,1695452805.318636
154148530,20,"ᴰᴷPhi Lý","[129D]Demons of Anarchy",37546020,37546020,22130492,1324947,52460577,18878239,513465,1695452813.650179
153595004,21,"ᴰᴷJoker","[129D]Demons of Anarchy",37180576,37180576,113050076,488316,25000000,4735217,420335,1695452821.986101
