"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
7048651,1,"ˢˢBuldoZ","[W35S]White Swords S",99027130,138031262,2346709681,19812576,5032835202,91415033,71376410,1694537702.740369
22278850,2,"ˢˢ EL CAPTAIN","[W35T]WhiteTiger&BlindCat",89322430,136630463,4500815857,29901417,29672875212,162480684,142019670,1694537727.001366
102763234,3,"ˢˢ ShellBee","[W35S]White Swords S",83327840,124706700,2368218070,17280830,6455783871,110852443,61258222,1694537751.418352
154028374,4,"ʷᵗ Pendragon","[W35T]WhiteTiger&BlindCat",79771107,79771107,220595377,1328697,442368811,18118353,1495316,1694537775.331343
121498947,5,"ˢˢ QN92Star","[W35S]White Swords S",74384880,74384880,747529087,2220528,1322257944,35205541,18180634,1694537799.098398
102742532,6,"ˢˢ 义Ban亗","[W35S]White Swords S",73627602,100673022,2707025772,15587634,37198170073,133749270,59996597,1694537827.855994
98031080,7,"亗AZTEC亗","#error#",71308011,71316715,664274378,7890568,3884668967,40821684,11754454,1694537851.669418
75570174,8,"K么NChiaraˢˢ","[W35S]White Swords S",71004520,87093866,2004298642,13062197,8269490715,91958266,52647818,1694537876.422272
17656858,9,"ˢˢ  鯱Kraken","[W35S]White Swords S",70867945,84998434,470931093,4566334,3092569010,27453485,9745829,1694537905.286698
58993600,10,"ᴳᴱᴴSơn","[W35T]WhiteTiger&BlindCat",70351746,104382295,1463103400,15979548,20864894736,50273174,46121672,1694537929.540348
152464958,11,"ˢˢ함걸","[W35S]White Swords S",69976916,77517338,637168159,2373717,2970190773,48828383,5516501,1694537953.446915
154114615,12,"PАTTОN","[W35S]White Swords S",68334284,74734484,283621579,1851442,259043829,23045299,2152136,1694537977.31855
60292366,13,"Mr Nhật AngEL","[W35S]White Swords S",68327078,79302676,419600046,13123932,22676285564,27183615,6328373,1694538001.644003
39595102,14,"The Punishêr","[W35T]WhiteTiger&BlindCat",66301903,80752105,723760966,13725475,5300840152,34894320,18140462,1694538023.942908
63168658,15,"BUMƁLƐƁƐƐ","[W35S]White Swords S",66242063,75243977,2910782894,12314049,4779440928,157105937,64499753,1694538045.961048
40725650,16,"ˢˢ lửng","[W35S]White Swords S",64885304,95399467,3331515683,23776918,13429042645,146953254,91238590,1694538072.564678
128639644,17,"BradLouq","[W35T]WhiteTiger&BlindCat",64215884,72115632,700351761,2995545,2312932502,37823286,15372340,1694538095.560991
85408698,18,"Vô Cực 2k","[W35S]White Swords S",64187348,85493813,565499248,10938114,686929111,28530496,12988244,1694538118.887249
56334860,19,"ˢˢ WaR ReMix","[W35S]White Swords S",64139848,77647421,1092083086,8099644,5329989058,64268601,21249790,1694538144.825073
56385890,20,"ˢˢ VIKING","[W35S]White Swords S",63536687,80654323,1489807979,12156416,6839502434,80997605,32755273,1694538168.332668
107757720,21,"Cerberusˢᵏ","[W35S]White Swords S",62264740,65916765,1224081203,7374606,2199123979,98281810,6807672,1694538195.006702
124164264,22,"ˢᵂAlex Sơn","[W35S]White Swords S",61824031,67884509,1000299698,4346272,952361508,68298152,14641070,1694538218.109716
122818813,23,"ˢˢHổ","[W35S]White Swords S",60810314,65028378,1844519813,6811838,6222273849,113401572,34255515,1694538244.252126
87640458,24,"Jong Hyun","[AO35]AssassinsCreedOrder",60735668,65449734,86344615,9166554,10401239346,2586221,2456145,1694538271.417992
150250400,25,"ˢˢGoldenmonky","#error#",60654732,66435743,250834014,2773292,1226954792,21369612,1547005,1694538294.938725
109438507,26,"Mr AlexPlay","[W35S]White Swords S",60315494,65805782,1271877084,4821758,2352316244,98886260,12164885,1694538321.740921
130796560,27,"ˢˢ tri","[W35S]White Swords S",60135825,63524896,935940915,5923759,7079078658,59185799,14146816,1694538344.355144
