ID,POSITION,NAME,ALLIANCE,POWER,HIGHEST_POWER,KP,DEATHS,RSS_ASSIST,T4_KILLS,T5_KILLS,TIMESTAMP
153338750,254,ᵀᴱ Hara 女,[1/TE] Twilight Errant,23.078M,23.081M,138.72M,1.9544M,738.87M,9.991M,421.51K,2023-09-22 19:01:11.798635
90949409,255,destan80,[31WS]Whisky & Soda,23.071M,23.071M,39.289M,554.94K,157.29M,3.2538M,215.3K,2023-09-22 19:01:19.754412
111817019,256,ᴼᵐKizaru,[OM/1J)OGAH MUNDURR,23.067M,23.067M,14.086M,807.37K,10.341M,1.039M,137.83K,2023-09-22 19:01:27.721332
153752352,257,ᴼᵐReeii,[OM/1J)OGAH MUNDURR,23.037M,23.037M,61.902M,1.4205M,467.19M,4.5406M,569.91K,2023-09-22 19:01:35.666360
153853661,258,LanaMiLuMa,[31WS]Whisky & Soda,23.025M,23.027M,15.895M,730.86K,7.583M,1.1436M,84.559K,2023-09-22 19:01:43.698613
153269443,259,SenseiStorm,[1/TE] Twilight Errant,23.015M,23.015M,2.3152M,111.94K,0,104.11K,0,2023-09-22 19:01:51.572685
153574718,260,ᵛᶰVANTHAIBK,[31WS]Whisky & Soda,22.957M,22.961M,7.7331M,402.71K,0,538.54K,113.88K,2023-09-22 19:01:59.470918
150291292,261,ᴳᵇ COLBAK,[31WS]Whisky & Soda,22.833M,23.217M,23.727M,688.8K,56.32M,1.3796M,409.79K,2023-09-22 19:02:07.331876
151217816,262,ᴳᵇDouglas,[31WS]Whisky & Soda,22.84M,22.84M,4.8301M,413.21K,19.221M,294.8K,52.024K,2023-09-22 19:02:15.246745
148598912,263,AJ DARK SAID 12,[31WS]Whisky & Soda,22.759M,24.747M,84.4M,1.5978M,134.92M,6.2609M,761.06K,2023-09-22 19:02:23.121176
153516798,264,ᴼᵐ OGAH AH,[JH31] JANDA HUNTER XV,22.731M,23.339M,190.22M,934.19K,358.92M,13.51M,516.51K,2023-09-22 19:02:30.968240
153730937,265,Reidmar,[LP/1)legion of Phoenix,22.74M,22.74M,7.9463M,259.44K,175.14M,680.54K,15.248K,2023-09-22 19:02:38.804426
147375233,266,ᴸᴴ Put,-,22.72M,27.985M,70.993M,2.1302M,524.93M,5.1572M,839.38K,2023-09-22 19:02:46.691521
145306170,267,ʷˢ戀TÎTI戀,[31WS]Whisky & Soda,22.676M,22.676M,14.84M,1.0284M,220.01M,1.1238M,151.7K,2023-09-22 19:02:54.554696
153663011,268,ᴼᵐ Wannaw,[OM/1J)OGAH MUNDURR,22.621M,22.621M,100.08M,1.2321M,133.6M,8.3251M,639.22K,2023-09-22 19:03:02.440376
153385258,269,ᴼᵐBiuBiu,-,22.554M,23.398M,72.94M,1.2428M,168.25M,5.37M,271.12K,2023-09-22 19:03:10.330169
153244906,270,ᴼᵐTFdonk,[JH31] JANDA HUNTER XV,22.468M,22.468M,58.764M,1.5828M,570.05M,4.1149M,683.53K,2023-09-22 19:03:18.192302
153768166,271,Monkey1976,[JH31] JANDA HUNTER XV,22.306M,22.306M,26.315M,817.4K,41.633M,1.7271M,296.13K,2023-09-22 19:03:26.080215
150297641,272,۞PRᶦMᵃTᵉ,[31WS]Whisky & Soda,22.324M,23.278M,64.556M,1.2524M,5.793M,5.0907M,428.17K,2023-09-22 19:03:33.927211
150321755,273,ʷˢB Mirror,[31WS]Whisky & Soda,22.244M,23.002M,19.636M,938.48K,0,1.5938M,25.274K,2023-09-22 19:03:41.829941
147797358,274,ᴼᴹ kurama,[OM/1J)OGAH MUNDURR,22.056M,22.056M,37.249M,1.1915M,53.834M,2.9247M,301.59K,2023-09-22 19:03:49.710592
147679510,275,Betico91,-,22.05M,22.05M,10.988M,185.67K,7.7038M,920.26K,26.228K,2023-09-22 19:03:57.587457
148917923,276,ᴷᵂFlySly,[31WS]Whisky & Soda,22.039M,22.039M,14.047M,697.35K,44.263M,1.0717M,95.093K,2023-09-22 19:04:05.481933
151202890,277,ʷˢSmatsle,[31WS]Whisky & Soda,21.991M,22.006M,30.795M,729.98K,201.48M,2.3687M,212.51K,2023-09-22 19:04:13.427039
153834601,278,Vabera,[OM/1J)OGAH MUNDURR,21.966M,22.28M,47.659M,834.34K,168.68M,3.5921M,455.17K,2023-09-22 19:04:21.474186
153175442,279,NBNCᴼᴹ,[OM/1J)OGAH MUNDURR,21.962M,23.003M,50.629M,1.8962M,1.2095B,3.121M,231.01K,2023-09-22 19:04:29.472787
153262953,280,ᴼᵐ bocil99,[OM/1J)OGAH MUNDURR,21.906M,22.089M,111.16M,1.3857M,23.924M,8.7818M,1.0491M,2023-09-22 19:04:37.491200
155817788,281,ryba 2,[LP/1)legion of Phoenix,21.849M,21.849M,1.2788M,193.9K,11.968M,89.045K,2.178K,2023-09-22 19:04:45.502221
153737377,282,ᵀᴱ Megatron,[1/TE] Twilight Errant,21.828M,23.765M,30.943M,2.6229M,374.29M,21.8M,1.1856M,2023-09-22 19:04:53.599506
150770758,283,ᴳᵇMiss K,[31WS]Whisky & Soda,21.822M,21.822M,6.3735M,260.68K,11.687M,460.7K,44.419K,2023-09-22 19:05:01.749498
152995682,284,ᵀᴱTrident,[1/TE] Twilight Errant,21.808M,21.808M,64.017M,1.1408M,29.782M,4.9536M,654.41K,2023-09-22 19:05:09.924410
153744766,285,VN 1st,[TE/1]K31 Farm Alliance,21.802M,22.518M,104.41M,228.58K,15.688M,8.498M,592.12K,2023-09-22 19:05:18.154558
153104321,286,ʷˢManchkha,[31WS]Whisky & Soda,21.791M,21.791M,13.891M,618.26K,125.53M,954.82K,60.369K,2023-09-22 19:05:26.261668
153046101,287,ᵀᴱCT乡ROCK,[G~KL] Knight's Lion Heart,21.784M,21.784M,22.575M,160.97K,6.395M,1.6043M,12.37K,2023-09-22 19:05:34.405393
153357164,288,ᴼᵐAkamsi,[JH31] JANDA HUNTER XV,21.763M,21.77M,9.2317M,152.86K,1.517M,649.01K,52.687K,2023-09-22 19:05:42.506013
-1,289,Inactive Player,Inactive Player,0,0,0,0,0,0,0,2023-09-22 19:05:50.613141
153788656,290,Vision VN,[31WS]Whisky & Soda,21.631M,21.643M,16.833M,913.41K,4.8M,1.2481M,162.91K,2023-09-22 19:05:51.984271
151201578,291,Nicossss,[31Gp]GOLDEN PHOENIX,21.524M,21.547M,11.048M,724.13K,8.1256M,724.12K,101.43K,2023-09-22 19:06:00.060468
153798799,292,NTPK,[OM/1J)OGAH MUNDURR,21.517M,24.285M,104.77M,1.2294M,27.658M,8.881M,629.11K,2023-09-22 19:06:08.154088
151138547,293,ʷˢCR0C0,[31WS]Whisky & Soda,21.45M,21.49M,67.055M,1.122M,108.12M,4.979M,438.13K,2023-09-22 19:06:16.333955
153225883,294,ᴼᴹHancuK,[OM/1J)OGAH MUNDURR,21.465M,23.405M,111.32M,1.5088M,3.8878B,7.6354M,333.93K,2023-09-22 19:06:24.435727
149121756,295,ˢˢメ BigCat,[GV31]GLORIOS VICTORY,21.413M,21.413M,23.053M,786.58K,101.03M,1.6333M,131.67K,2023-09-22 19:06:32.591034
150958242,296,ᴳᵇTom,[31WS]Whisky & Soda,21.397M,21.397M,36.768M,840.98K,63.04M,2.8966M,225.81K,2023-09-22 19:06:40.695381
153792235,297,Lilianek,[31Gp]GOLDEN PHOENIX,21.373M,21.391M,12.861M,482.7K,24.414M,749.18K,17.8K,2023-09-22 19:06:48.787811
150261228,298,ᴱᴹ JerichoS,[31WS]Whisky & Soda,21.351M,21.352M,35.945M,116.22K,8.7941M,3.1904M,162.48K,2023-09-22 19:06:56.917338
153734233,299,ᴼᵐviora,-,21.216M,21.216M,2.2615M,67.603K,29.194M,141.3K,26.918K,2023-09-22 19:07:05.010170
147335938,300,ᵀᴱam farm,[GV31]GLORIOS VICTORY,21.205M,21.209M,15.923M,246.23K,2.8609B,1.3356M,0,2023-09-22 19:07:13.106040
