ID,POSITION,NAME,ALLIANCE,POWER,HIGHEST_POWER,KP,DEATHS,RSS_ASSIST,T4_KILLS,T5_KILLS,TIMESTAMP
153739962,257,ANSHAN,[LP/1]legion of Phoenix,22.853M,22.856M,3.3684M,980.23K,34.52M,257.03K,4.445K,2023-09-10 17:24:05.596123
151194736,258,ʷˢAmieツ,#error#,22.804M,24.263M,23.181M,1.0054M,296.49M,1.5766M,194.89K,2023-09-10 17:24:27.691135
150997974,259,ʷˢMech,[31Ws]Whisky & Soda,22.758M,25.251M,23.349M,1.2408M,19.398M,1.8937M,159.56K,2023-09-10 17:24:48.621024
152966548,260,ᵀᴱ O҉RCA,[OM/1]OGAH MUNDURR,22.729M,22.729M,63.514M,184.05K,37.202M,5.2049M,88.173K,2023-09-10 17:25:09.609764
145963483,261,ᴼᴹNceff,[OM/1]OGAH MUNDURR,22.752M,22.752M,14.258M,337.64K,55.496M,1.0969M,149.67K,2023-09-10 17:25:30.553523
111817019,262,ᴼᵐKizaru,[OM/1]OGAH MUNDURR,22.63M,22.859M,14.086M,807.37K,10.341M,1.039M,137.83K,2023-09-10 17:25:51.633934
150460053,263,ᴳˢBup,[OM/1]OGAH MUNDURR,22.717M,22.718M,36.725M,438.02K,15.447M,2.8301M,335.71K,2023-09-10 17:26:12.820717
153516798,264,ᴼᵐ OGAH AH,[1/TE]Twilight~Errant,22.576M,23.339M,176.4M,755.71K,358.92M,12.598M,302.48K,2023-09-10 17:26:33.361904
153385258,265,ᴼᵐBiuBiu,#error#,22.527M,23.398M,72.94M,1.2428M,168.25M,5.37M,271.12K,2023-09-10 17:26:54.318365
148215323,266,ᴼᵐDANI AJAX,[OM/1]OGAH MUNDURR,22.517M,22.537M,23.345M,611.4K,493.92M,1.6665M,276.03K,2023-09-10 17:27:15.518582
148380618,267,ᵀᴱ Drilchik,[OM/1]OGAH MUNDURR,22.401M,22.911M,50.911M,839.54K,448.59M,3.481M,485.71K,2023-09-10 17:27:36.153815
153853661,268,LanaMiLuMa,[OM/1]OGAH MUNDURR,22.374M,22.375M,15.895M,730.86K,7.583M,1.1436M,84.559K,2023-09-10 17:27:57.207526
153737377,269,ᵀᴱ Megatron,[1/TE]Twilight~Errant,22.47M,23.765M,305.72M,2.553M,374.29M,21.545M,1.1224M,2023-09-10 17:28:18.944227
153793259,270,Dazzac,[1/TE]Twilight~Errant,22.387M,22.449M,5.7936M,524.29K,12.677M,421.96K,39.071K,2023-09-10 17:28:39.976984
153338750,271,ᵀᴱHara 女,[1/TE]Twilight~Errant,22.177M,22.55M,133.28M,1.8872M,738.87M,9.6866M,343.07K,2023-09-10 17:29:00.739846
150291292,272,ᴳᵇ COLBAK,[31Ws]Whisky & Soda,22.311M,23.217M,22.55M,688.8K,56.32M,1.317M,382.21K,2023-09-10 17:29:22.211367
150297641,273,۞PRᶦMᵃTᵉ,[31Ws]Whisky & Soda,22.262M,23.278M,54.567M,1.1977M,5.793M,4.1827M,383.73K,2023-09-10 17:29:43.261237
153770877,274,InTheNameOf GOD,[OM/1]OGAH MUNDURR,22.21M,22.21M,3.5926M,212.24K,2.135M,298.83K,11.992K,2023-09-10 17:30:04.178553
153744766,275,VN 1st,[1/TE]Twilight~Errant,22.162M,22.175M,85.912M,221.92K,15.688M,6.8734M,512.79K,2023-09-10 17:30:25.737086
153328597,276,ᴼᵐTakgentaR,[OM/1]OGAH MUNDURR,22.151M,22.653M,51.656M,1.5453M,123.6M,3.9637M,283.82K,2023-09-10 17:30:46.708434
147679510,277,Betico91,#error#,22.05M,22.05M,10.988M,185.67K,7.7038M,920.26K,26.228K,2023-09-10 17:31:08.639318
153730937,278,Reidmar,[LP/1]legion of Phoenix,22.006M,22.006M,7.9402M,259.44K,170.14M,680.54K,15.248K,2023-09-10 17:31:32.081623
145306170,279,ʷˢ戀TÎTI戀,[31Ws]Whisky & Soda,21.972M,21.972M,14.79M,1.0284M,184.01M,1.1187M,151.7K,2023-09-10 17:31:53.634446
153262953,280,ᴼᵐ bocil99,[OM/1]OGAH MUNDURR,21.968M,21.974M,103.48M,1.2731M,20.324M,8.1834M,968.51K,2023-09-10 17:32:17.120608
