"ID","POSITION","NAME","ALLIANCE","POWER","HIGHEST_POWER","KP","DEATHS","RSS_ASSIST","T4_KILLS","T5_KILLS","TIMESTAMP"
147337281,1,"Lancelot Viking","[CSK~]21 STATS OP",116684498,119017168,559204826,3814939,556242728,40087651,6219258,1695753932.336972
107480621,2,"ᴱᴹ shïsuï","[CSK~]21 STATS OP",78617437,101028227,3345731200,18298823,18753189168,183555366,72978106,1695753932.336972
107786939,3,"JUAN ICS","[CSK~]21 STATS OP",78271515,84539095,1079403664,7194365,6884922499,61076286,22909767,1695753932.336972
